ACCIDENT DATE,ACCIDENT TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-08-30T00:00:00.000,21:21,BROOKLYN,11233,40.6848800,-73.9231100,"{'type': 'Point', 'coordinates': [-73.92311, 40.68488]}",HALSEY STREET                   ,RALPH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4198081,Bike,Station Wagon/Sport Utility Vehicle,,,
2019-08-05T00:00:00.000,0:00,BROOKLYN,11209,40.6183400,-74.0319900,"{'type': 'Point', 'coordinates': [-74.03199, 40.61834]}",,,335       93 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184488,Sedan,Sedan,,,
2019-08-16T00:00:00.000,21:45,BROOKLYN,11234,40.6139530,-73.9335300,"{'type': 'Point', 'coordinates': [-73.93353, 40.613953]}",EAST 38 STREET                  ,AVENUE R,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4190937,Sedan,Sedan,,,
2019-08-24T00:00:00.000,3:20,QUEENS,11427,40.7240200,-73.7635350,"{'type': 'Point', 'coordinates': [-73.763535, 40.72402]}",,,86-72     FRANCIS LEWIS BOULEVARD       ,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,Unspecified,,,4193713,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-08-21T00:00:00.000,0:00,MANHATTAN,10011,40.7422520,-74.0007100,"{'type': 'Point', 'coordinates': [-74.00071, 40.742252]}",8 AVENUE                        ,WEST 18 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4196025,Box Truck,Sedan,,,
2019-08-12T00:00:00.000,8:50,BROOKLYN,11222,40.7206340,-73.9408200,"{'type': 'Point', 'coordinates': [-73.94082, 40.720634]}",,,122       KINGSLAND AVENUE              ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4187453,Refrigerated Van,,,,
2019-08-19T00:00:00.000,15:10,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191270,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-06T00:00:00.000,15:50,QUEENS,11434,40.6675220,-73.7806300,"{'type': 'Point', 'coordinates': [-73.78063, 40.667522]}",NORTH CONDUIT AVENUE            ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4184614,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-13T00:00:00.000,11:35,,,,,,TRIBOROUGH BRIDGE               ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4191207,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-21T00:00:00.000,7:00,,,40.8396150,-73.8844300,"{'type': 'Point', 'coordinates': [-73.88443, 40.839615]}",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4192291,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-18T00:00:00.000,17:02,,,40.6153530,-73.8970800,"{'type': 'Point', 'coordinates': [-73.89708, 40.615353]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191939,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-26T00:00:00.000,14:35,,,40.6825370,-73.8071600,"{'type': 'Point', 'coordinates': [-73.80716, 40.682537]}",LINDEN BOULEVARD                ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4195396,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-05T00:00:00.000,19:00,MANHATTAN,10019,40.7676900,-73.9831000,"{'type': 'Point', 'coordinates': [-73.9831, 40.76769]}",,,314       WEST 58 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4183641,Sedan,Bus,,,
2019-08-23T00:00:00.000,12:59,,,40.7347830,-73.9987260,"{'type': 'Point', 'coordinates': [-73.998726, 40.734783]}",WEST 10 STREET                  ,,,1,0,0,0,0,0,1,0,Failure to Keep Right,Passing Too Closely,,,,4193685,Sedan,Box Truck,,,
2019-08-20T00:00:00.000,8:41,MANHATTAN,10007,40.7144900,-74.0114700,"{'type': 'Point', 'coordinates': [-74.01147, 40.71449]}",,,255       GREENWICH STREET              ,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4191697,Station Wagon/Sport Utility Vehicle,,,,
2019-08-29T00:00:00.000,15:44,BRONX,10456,40.8326500,-73.9061600,"{'type': 'Point', 'coordinates': [-73.90616, 40.83265]}",,,1285      WASHINGTON AVENUE             ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4197692,,,,,
2019-08-20T00:00:00.000,17:10,QUEENS,11378,40.7268940,-73.8983150,"{'type': 'Point', 'coordinates': [-73.898315, 40.726894]}",,,66-37     HULL AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4194118,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-07T00:00:00.000,18:20,,,40.7277300,-73.9067400,"{'type': 'Point', 'coordinates': [-73.90674, 40.72773]}",BORDEN AVENUE                   ,MAURICE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4185637,Sedan,Sedan,,,
2019-08-28T00:00:00.000,11:55,BROOKLYN,11236,40.6417270,-73.9076460,"{'type': 'Point', 'coordinates': [-73.907646, 40.641727]}",REMSEN AVENUE                   ,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4196289,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-07T00:00:00.000,19:00,QUEENS,11420,40.6661200,-73.8222500,"{'type': 'Point', 'coordinates': [-73.82225, 40.66612]}",NORTH CONDUIT AVENUE            ,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4184808,Station Wagon/Sport Utility Vehicle,Sedan,,,
2013-08-27T00:00:00.000,17:43,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,2897534,UNKNOWN,PICK-UP TRUCK,,,
2019-08-17T00:00:00.000,10:45,BRONX,10461,40.8544770,-73.8546140,"{'type': 'Point', 'coordinates': [-73.854614, 40.854477]}",,,2010      WILLIAMSBRIDGE ROAD           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4190157,Sedan,Sedan,,,
2019-08-07T00:00:00.000,1:40,QUEENS,11378,40.7327100,-73.8912800,"{'type': 'Point', 'coordinates': [-73.89128, 40.73271]}",,,52-05     72 PLACE                      ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4184266,Sedan,Sedan,,,
2019-08-15T00:00:00.000,12:40,STATEN ISLAND,10309,40.5164570,-74.1968840,"{'type': 'Point', 'coordinates': [-74.196884, 40.516457]}",,,392       SEGUINE AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4189219,Sedan,,,,
2019-08-09T00:00:00.000,6:00,STATEN ISLAND,10312,40.5311100,-74.1572340,"{'type': 'Point', 'coordinates': [-74.157234, 40.53111]}",,,4514      HYLAN BOULEVARD               ,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,4187379,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-30T00:00:00.000,14:30,,,40.7702560,-73.9158600,"{'type': 'Point', 'coordinates': [-73.91586, 40.770256]}",ASTORIA BOULEVARD               ,33 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4198208,Box Truck,Pick-up Truck,,,
2019-08-22T00:00:00.000,9:12,BROOKLYN,11219,40.6223700,-74.0017000,"{'type': 'Point', 'coordinates': [-74.0017, 40.62237]}",BAY RIDGE AVENUE                ,14 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4192897,Sedan,Dump,,,
2019-08-14T00:00:00.000,22:00,,,40.7191350,-73.7894900,"{'type': 'Point', 'coordinates': [-73.78949, 40.719135]}",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4188736,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-12T00:00:00.000,17:28,BRONX,10457,40.8435250,-73.8966700,"{'type': 'Point', 'coordinates': [-73.89667, 40.843525]}",CROSS BRONX EXPRESSWAY          ,FULTON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4187934,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-26T00:00:00.000,18:16,QUEENS,11358,40.7626300,-73.7891850,"{'type': 'Point', 'coordinates': [-73.789185, 40.76263]}",37 AVENUE                       ,193 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Backing Unsafely,,,,4195128,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-29T00:00:00.000,9:30,QUEENS,11355,40.7467880,-73.8271560,"{'type': 'Point', 'coordinates': [-73.827156, 40.746788]}",138 STREET                      ,BOOTH MEMORIAL AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Passing Too Closely,,,,4196614,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,20:00,BROOKLYN,11217,40.6818540,-73.9800400,"{'type': 'Point', 'coordinates': [-73.98004, 40.681854]}",SAINT MARKS PLACE               ,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4193000,Station Wagon/Sport Utility Vehicle,,,,
2019-08-22T00:00:00.000,17:20,,,,,,CROSS BRONX EXPY RAMP           ,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4193443,Sedan,Sedan,,,
2019-08-31T00:00:00.000,8:20,,,40.7906900,-73.8408660,"{'type': 'Point', 'coordinates': [-73.840866, 40.79069]}",127 STREET                      ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4197721,Station Wagon/Sport Utility Vehicle,,,,
2019-08-08T00:00:00.000,6:57,MANHATTAN,10019,40.7642800,-73.9730200,"{'type': 'Point', 'coordinates': [-73.97302, 40.76428]}",EAST 59 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4185772,Sedan,PK,,,
2019-08-19T00:00:00.000,6:00,QUEENS,11419,40.6854860,-73.8266900,"{'type': 'Point', 'coordinates': [-73.82669, 40.685486]}",,,104-38    116 STREET                    ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4192313,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-08-08T00:00:00.000,20:15,,,40.7541540,-73.9804000,"{'type': 'Point', 'coordinates': [-73.9804, 40.754154]}",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4186899,Taxi,Box Truck,,,
2019-08-19T00:00:00.000,13:40,QUEENS,11385,40.7057650,-73.8965760,"{'type': 'Point', 'coordinates': [-73.896576, 40.705765]}",FRESH POND ROAD                 ,67 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4193990,Sedan,Sedan,,,
2019-08-09T00:00:00.000,6:07,,,40.7375000,-73.9338500,"{'type': 'Point', 'coordinates': [-73.93385, 40.7375]}",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4185942,Sedan,Sedan,,,
2019-08-26T00:00:00.000,7:45,BROOKLYN,11214,40.6022600,-74.0030750,"{'type': 'Point', 'coordinates': [-74.003075, 40.60226]}",BATH AVENUE                     ,BAY 22 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4194844,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,17:17,BROOKLYN,11206,40.6974370,-73.9509900,"{'type': 'Point', 'coordinates': [-73.95099, 40.697437]}",,,623       PARK AVENUE                   ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4185435,Sedan,E-Sco,,,
2019-08-06T00:00:00.000,6:42,,,40.8499900,-73.9386600,"{'type': 'Point', 'coordinates': [-73.93866, 40.84999]}",WEST 180 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4183946,Station Wagon/Sport Utility Vehicle,,,,
2019-08-28T00:00:00.000,23:20,,,40.7408750,-73.8996200,"{'type': 'Point', 'coordinates': [-73.89962, 40.740875]}",65 PLACE                        ,,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4196611,Station Wagon/Sport Utility Vehicle,,,,
2019-08-29T00:00:00.000,20:00,BROOKLYN,11206,40.7011500,-73.9401300,"{'type': 'Point', 'coordinates': [-73.94013, 40.70115]}",,,811       FLUSHING AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4196929,Van,Sedan,,,
2019-08-12T00:00:00.000,1:55,BROOKLYN,11218,40.6438100,-73.9839860,"{'type': 'Point', 'coordinates': [-73.983986, 40.64381]}",CHESTER AVENUE                  ,TEHAMA STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4187941,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-08-12T00:00:00.000,7:17,BRONX,10455,40.8110730,-73.9061900,"{'type': 'Point', 'coordinates': [-73.90619, 40.811073]}",,,823       EAST 147 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4187751,Station Wagon/Sport Utility Vehicle,,,,
2019-08-10T00:00:00.000,5:40,,,40.6558950,-74.0059100,"{'type': 'Point', 'coordinates': [-74.00591, 40.655895]}",GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4186169,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-29T00:00:00.000,19:10,BRONX,10464,40.8459240,-73.7860100,"{'type': 'Point', 'coordinates': [-73.78601, 40.845924]}",,,261       CITY ISLAND AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4209169,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
2019-08-27T00:00:00.000,20:01,BROOKLYN,11201,40.6960330,-73.9845300,"{'type': 'Point', 'coordinates': [-73.98453, 40.696033]}",FLATBUSH AVENUE EXTENSION       ,TILLARY STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4195802,Sedan,Flat Bed,,,
2019-08-27T00:00:00.000,20:39,,,40.8481180,-73.9308900,"{'type': 'Point', 'coordinates': [-73.93089, 40.848118]}",WEST 181 STREET                 ,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4196155,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-16T00:00:00.000,12:30,BROOKLYN,11211,40.7019540,-73.9586940,"{'type': 'Point', 'coordinates': [-73.958694, 40.701954]}",BEDFORD AVENUE                  ,PENN STREET,,2,0,1,0,1,0,0,0,Unspecified,,,,,4193477,Bike,,,,
2019-08-22T00:00:00.000,10:50,,,40.8411870,-73.9321500,"{'type': 'Point', 'coordinates': [-73.93215, 40.841187]}",HARLEM RIVER DRIVE              ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4195493,Sedan,Sedan,,,
2019-08-25T00:00:00.000,13:00,BROOKLYN,11204,40.6156920,-73.9936600,"{'type': 'Point', 'coordinates': [-73.99366, 40.615692]}",71 STREET                       ,18 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4194220,Sedan,Sedan,,,
2019-08-23T00:00:00.000,13:10,,,,,,JACKIE ROBINSON PKWY            ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4194292,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-23T00:00:00.000,6:58,BROOKLYN,11213,40.6748850,-73.9277650,"{'type': 'Point', 'coordinates': [-73.927765, 40.674885]}",ROCHESTER AVENUE                ,BERGEN STREET,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4194246,E-Bik,,,,
2019-08-06T00:00:00.000,18:50,,,40.8332330,-73.8282000,"{'type': 'Point', 'coordinates': [-73.8282, 40.833233]}",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4185633,Station Wagon/Sport Utility Vehicle,,,,
2019-08-13T00:00:00.000,3:26,,,40.5850260,-73.9582750,"{'type': 'Point', 'coordinates': [-73.958275, 40.585026]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4189022,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-03T00:00:00.000,15:21,,,,,,BEDFORD AVENUE                  ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4182950,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-25T00:00:00.000,2:11,QUEENS,11419,40.6914250,-73.8207900,"{'type': 'Point', 'coordinates': [-73.82079, 40.691425]}",,,125-06    101 AVENUE                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4194313,Sedan,,,,
2019-08-13T00:00:00.000,17:15,QUEENS,11691,40.6052860,-73.7518500,"{'type': 'Point', 'coordinates': [-73.75185, 40.605286]}",FOAM PLACE                      ,CENTRAL AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4188826,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-05T00:00:00.000,19:50,,,40.7259200,-73.7243900,"{'type': 'Point', 'coordinates': [-73.72439, 40.72592]}",CROSS ISLAND PARKWAY            ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4183479,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-30T00:00:00.000,8:41,,,40.7438240,-73.9795150,"{'type': 'Point', 'coordinates': [-73.979515, 40.743824]}",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4197161,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2019-08-23T00:00:00.000,10:33,,,40.7502800,-73.9811300,"{'type': 'Point', 'coordinates': [-73.98113, 40.75028]}",EAST 38 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4195023,Pick-up Truck,Taxi,,,
2019-08-20T00:00:00.000,15:40,BRONX,10466,40.8938000,-73.8571500,"{'type': 'Point', 'coordinates': [-73.85715, 40.8938]}",,,4212      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Turning Improperly,Backing Unsafely,,,,4192269,Sedan,Sedan,,,
2019-08-23T00:00:00.000,8:00,BRONX,10456,40.8325000,-73.9044000,"{'type': 'Point', 'coordinates': [-73.9044, 40.8325]}",,,540       EAST 169 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4195346,Sedan,,,,
2019-08-02T00:00:00.000,18:52,MANHATTAN,10030,40.8171730,-73.9460600,"{'type': 'Point', 'coordinates': [-73.94606, 40.817173]}",8 AVENUE                        ,WEST 136 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4182494,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-12T00:00:00.000,10:00,MANHATTAN,10016,40.7457240,-73.9781300,"{'type': 'Point', 'coordinates': [-73.97813, 40.745724]}",3 AVENUE                        ,EAST 34 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4187558,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-03T00:00:00.000,5:12,BROOKLYN,11218,40.6424830,-73.9742500,"{'type': 'Point', 'coordinates': [-73.97425, 40.642483]}",,,280       OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,4182790,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,
2019-08-11T00:00:00.000,21:00,,,40.8439940,-73.8975200,"{'type': 'Point', 'coordinates': [-73.89752, 40.843994]}",CROSS BRONX EXPRESSWAY          ,3 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4188542,Sedan,,,,
2019-08-27T00:00:00.000,22:20,,,40.6569440,-73.8808200,"{'type': 'Point', 'coordinates': [-73.88082, 40.656944]}",COZINE AVENUE                   ,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4197587,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-11T00:00:00.000,15:45,,,40.7426760,-73.8395160,"{'type': 'Point', 'coordinates': [-73.839516, 40.742676]}",LONG ISLAND EXPRESSWAY          ,,,2,0,0,0,0,0,2,0,Brakes Defective,Unspecified,,,,4186976,Sedan,Sedan,,,
2019-08-31T00:00:00.000,5:15,QUEENS,11429,40.7045440,-73.7298800,"{'type': 'Point', 'coordinates': [-73.72988, 40.704544]}",,,227-60    112 ROAD                      ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4197377,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-27T00:00:00.000,22:06,BRONX,10458,40.8641320,-73.8913200,"{'type': 'Point', 'coordinates': [-73.89132, 40.864132]}",EAST 194 STREET                 ,MARION AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4195890,Sedan,Sedan,,,
2019-08-14T00:00:00.000,16:00,BROOKLYN,11214,40.5928700,-73.9960700,"{'type': 'Point', 'coordinates': [-73.99607, 40.59287]}",,,1752      SHORE PARKWAY                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4188670,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-25T00:00:00.000,11:00,QUEENS,11373,40.7339670,-73.8717700,"{'type': 'Point', 'coordinates': [-73.87177, 40.733967]}",,,90-15     QUEENS BOULEVARD              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4194334,Sedan,Sedan,,,
2019-08-27T00:00:00.000,14:52,BROOKLYN,11217,40.6835800,-73.9761700,"{'type': 'Point', 'coordinates': [-73.97617, 40.68358]}",,,620       ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4195885,Sedan,Pick-up Truck,,,
2019-08-22T00:00:00.000,17:05,BROOKLYN,11215,40.6633600,-73.9829940,"{'type': 'Point', 'coordinates': [-73.982994, 40.66336]}",,,403       14 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193381,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-08T00:00:00.000,19:00,,,40.6477280,-73.9763400,"{'type': 'Point', 'coordinates': [-73.97634, 40.647728]}",EAST 5 STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4186774,Station Wagon/Sport Utility Vehicle,,,,
2019-08-21T00:00:00.000,8:30,MANHATTAN,10019,40.7716100,-73.9904600,"{'type': 'Point', 'coordinates': [-73.99046, 40.77161]}",WEST 59 STREET                  ,11 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4192386,Garbage or Refuse,Sedan,,,
2019-08-27T00:00:00.000,15:30,QUEENS,11422,40.6360400,-73.7402900,"{'type': 'Point', 'coordinates': [-73.74029, 40.63604]}",,,253-02    ROCKAWAY BOULEVARD            ,0,0,0,0,0,0,0,0,Unspecified,,,,,4196272,Station Wagon/Sport Utility Vehicle,,,,
2019-08-28T00:00:00.000,11:28,BROOKLYN,11206,40.7027240,-73.9500200,"{'type': 'Point', 'coordinates': [-73.95002, 40.702724]}",LORIMER STREET                  ,HARRISON AVENUE,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Unspecified,,,,4196447,Pick-up Truck,Sedan,,,
2019-08-16T00:00:00.000,11:30,,,40.9060060,-73.8504100,"{'type': 'Point', 'coordinates': [-73.85041, 40.906006]}",EAST 242 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4190256,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-06T00:00:00.000,17:35,BRONX,10453,40.8563880,-73.9017700,"{'type': 'Point', 'coordinates': [-73.90177, 40.856388]}",CRESTON AVENUE                  ,EAST 182 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4184124,Sedan,Sedan,,,
2019-08-22T00:00:00.000,19:55,MANHATTAN,10031,40.8278540,-73.9511800,"{'type': 'Point', 'coordinates': [-73.95118, 40.827854]}",,,690       RIVERSIDE DRIVE               ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4193512,Sedan,Sedan,,,
2019-08-27T00:00:00.000,12:40,BROOKLYN,11203,40.6566100,-73.9309100,"{'type': 'Point', 'coordinates': [-73.93091, 40.65661]}",UTICA AVENUE                    ,CLARKSON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4195699,Sedan,,,,
2019-08-21T00:00:00.000,10:00,,,40.6578640,-73.8922700,"{'type': 'Point', 'coordinates': [-73.89227, 40.657864]}",LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4192414,Box Truck,Tractor Truck Diesel,,,
2019-08-16T00:00:00.000,1:30,MANHATTAN,10019,40.7647440,-73.9740750,"{'type': 'Point', 'coordinates': [-73.974075, 40.764744]}",,,4         CENTRAL PARK SOUTH            ,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,4192715,Sedan,Sedan,,,
2019-08-08T00:00:00.000,7:40,BRONX,10462,40.8399700,-73.8574100,"{'type': 'Point', 'coordinates': [-73.85741, 40.83997]}",,,1590      METROPOLITAN AVENUE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4185044,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-02T00:00:00.000,12:30,QUEENS,11419,40.6829700,-73.8282400,"{'type': 'Point', 'coordinates': [-73.82824, 40.68297]}",113 STREET                      ,107 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4181636,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
